      Step     Time          Energy          fmax
FIRE:   27 14:27:14     -401.863129        0.094389
FIRE:   28 14:27:15     -401.866913        0.069925
FIRE:   29 14:27:15     -401.870575        0.062265
FIRE:   30 14:27:16     -401.874329        0.067038
      Step     Time          Energy          fmax
FIRE:    0 14:27:16     -398.378143        0.784459
FIRE:    1 14:27:17     -398.415192        0.728472
FIRE:    2 14:27:17     -398.484314        0.618082
FIRE:    3 14:27:18     -398.578064        0.668782
FIRE:    4 14:27:18     -398.690582        0.734329
FIRE:    5 14:27:18     -398.824371        0.803156
FIRE:    6 14:27:19     -398.995605        0.851306
FIRE:    7 14:27:19     -399.226440        0.904518
FIRE:    8 14:27:20     -399.576691        0.954870
FIRE:    9 14:27:20     -400.040771        0.634721
FIRE:   10 14:27:20     -400.390869        0.797157
FIRE:   11 14:27:21     -400.630096        0.938651
FIRE:   12 14:27:21     -400.872253        0.941794
FIRE:   13 14:27:22     -401.175720        0.930050
FIRE:   14 14:27:22     -401.491089        0.870245
FIRE:   15 14:27:22     -401.654785        0.607567
FIRE:   16 14:27:23     -401.692810        0.529357
FIRE:   17 14:27:23     -401.752655        0.381123
FIRE:   18 14:27:23     -401.809387        0.194147
FIRE:   19 14:27:24     -401.840881        0.109798
FIRE:   20 14:27:24     -401.841431        0.258689
FIRE:   21 14:27:25     -401.842560        0.251717
FIRE:   22 14:27:25     -401.844788        0.237997
FIRE:   23 14:27:25     -401.847839        0.218006
FIRE:   24 14:27:26     -401.851501        0.192494
FIRE:   25 14:27:26     -401.855408        0.162470
FIRE:   26 14:27:26     -401.859375        0.129228
FIRE:   27 14:27:27     -401.863159        0.094390
FIRE:   28 14:27:27     -401.866913        0.069921
FIRE:   29 14:27:28     -401.870575        0.062286
FIRE:   30 14:27:28     -401.874329        0.067041
      Step     Time          Energy          fmax
FIRE:    0 14:27:29     -398.378143        0.784459
FIRE:    1 14:27:29     -398.415192        0.728472
FIRE:    2 14:27:30     -398.484314        0.618081
FIRE:    3 14:27:30     -398.578064        0.668782
FIRE:    4 14:27:30     -398.690582        0.734330
FIRE:    5 14:27:31     -398.824371        0.803156
FIRE:    6 14:27:31     -398.995605        0.851306
FIRE:    7 14:27:32     -399.226440        0.904517
FIRE:    8 14:27:32     -399.576721        0.954869
FIRE:    9 14:27:33     -400.040771        0.634721
FIRE:   10 14:27:33     -400.390869        0.797157
FIRE:   11 14:27:33     -400.630096        0.938652
FIRE:   12 14:27:34     -400.872253        0.941795
FIRE:   13 14:27:34     -401.175720        0.930051
FIRE:   14 14:27:34     -401.491089        0.870244
FIRE:   15 14:27:35     -401.654785        0.607569
FIRE:   16 14:27:35     -401.692810        0.529360
FIRE:   17 14:27:36     -401.752655        0.381119
FIRE:   18 14:27:36     -401.809387        0.194147
FIRE:   19 14:27:36     -401.840881        0.109798
FIRE:   20 14:27:37     -401.841431        0.258690
FIRE:   21 14:27:37     -401.842560        0.251715
FIRE:   22 14:27:38     -401.844788        0.237997
FIRE:   23 14:27:38     -401.847839        0.218004
FIRE:   24 14:27:38     -401.851471        0.192495
FIRE:   25 14:27:39     -401.855408        0.162470
FIRE:   26 14:27:39     -401.859375        0.129228
FIRE:   27 14:27:40     -401.863159        0.094390
FIRE:   28 14:27:40     -401.866913        0.069921
FIRE:   29 14:27:41     -401.870575        0.062286
FIRE:   30 14:27:41     -401.874329        0.067040
      Step     Time          Energy          fmax
FIRE:    0 14:27:42     -460.122803        2.151718
FIRE:    1 14:27:43     -460.474670        2.183332
FIRE:    2 14:27:43     -461.120819        2.375673
FIRE:    3 14:27:44     -462.082886        2.727680
FIRE:    4 14:27:44     -463.162750        2.388763
FIRE:    5 14:27:44     -464.055115        1.982295
FIRE:    6 14:27:45     -464.871704        1.617161
FIRE:    7 14:27:45     -465.660614        1.557664
FIRE:    8 14:27:45     -466.554657        2.000173
FIRE:    9 14:27:46     -467.670563        2.372266
FIRE:   10 14:27:46     -468.910522        2.528669
FIRE:   11 14:27:47     -470.036316        2.634721
FIRE:   12 14:27:47     -471.188721        3.738694
FIRE:   13 14:27:47     -472.559479        2.326333
FIRE:   14 14:27:48     -473.492310        1.963217
FIRE:   15 14:27:49     -474.378754        1.661413
FIRE:   16 14:27:49     -475.060669        1.109578
FIRE:   17 14:27:49     -475.463623        0.740620
FIRE:   18 14:27:50     -475.653748        0.911239
FIRE:   19 14:27:50     -475.746368        0.966027
FIRE:   20 14:27:50     -475.896576        0.808767
FIRE:   21 14:27:51     -476.057037        0.755990
FIRE:   22 14:27:51     -476.195251        0.339918
FIRE:   23 14:27:52     -476.189880        0.416990
FIRE:   24 14:27:52     -476.197601        0.329822
FIRE:   25 14:27:52     -476.208099        0.177496
FIRE:   26 14:27:53     -476.215942        0.141561
FIRE:   27 14:27:53     -476.220367        0.188182
FIRE:   28 14:27:54     -476.224579        0.196895
FIRE:   29 14:27:54     -476.229767        0.168521
FIRE:   30 14:27:55     -476.233582        0.096691
      Step     Time          Energy          fmax
FIRE:    0 14:27:55     -460.122803        2.151718
FIRE:    1 14:27:56     -460.474670        2.183332
FIRE:    2 14:27:56     -461.120819        2.375671
FIRE:    3 14:27:56     -462.082886        2.727685
FIRE:    4 14:27:57     -463.162720        2.388764
FIRE:    5 14:27:57     -464.055115        1.982296
FIRE:    6 14:27:57     -464.871704        1.617162
FIRE:    7 14:27:58     -465.660614        1.557668
FIRE:    8 14:27:58     -466.554626        2.000168
FIRE:    9 14:27:59     -467.670532        2.372271
FIRE:   10 14:27:59     -468.910522        2.528670
FIRE:   11 14:27:59     -470.036285        2.634715
FIRE:   12 14:28:00     -471.188751        3.738654
FIRE:   13 14:28:00     -472.559479        2.326349
FIRE:   14 14:28:00     -473.492310        1.963222
FIRE:   15 14:28:01     -474.378754        1.661417
FIRE:   16 14:28:01     -475.060669        1.109585
FIRE:   17 14:28:02     -475.463623        0.740616
FIRE:   18 14:28:02     -475.653748        0.911235
FIRE:   19 14:28:02     -475.746399        0.966033
FIRE:   20 14:28:03     -475.896606        0.808770
FIRE:   21 14:28:03     -476.057068        0.756009
FIRE:   22 14:28:03     -476.195251        0.339897
FIRE:   23 14:28:04     -476.189880        0.417001
FIRE:   24 14:28:04     -476.197601        0.329819
FIRE:   25 14:28:05     -476.208099        0.177487
FIRE:   26 14:28:05     -476.215942        0.141557
FIRE:   27 14:28:05     -476.220367        0.188178
FIRE:   28 14:28:06     -476.224579        0.196890
FIRE:   29 14:28:06     -476.229736        0.168505
FIRE:   30 14:28:06     -476.233582        0.096666
      Step     Time          Energy          fmax
FIRE:    0 14:28:07     -460.122803        2.151718
FIRE:    1 14:28:07     -460.474670        2.183332
FIRE:    2 14:28:08     -461.120819        2.375673
FIRE:    3 14:28:08     -462.082886        2.727680
FIRE:    4 14:28:09     -463.162750        2.388762
FIRE:    5 14:28:09     -464.055115        1.982293
FIRE:    6 14:28:10     -464.871704        1.617162
FIRE:    7 14:28:10     -465.660645        1.557666
FIRE:    8 14:28:10     -466.554626        2.000169
FIRE:    9 14:28:11     -467.670563        2.372267
FIRE:   10 14:28:11     -468.910522        2.528668
FIRE:   11 14:28:12     -470.036316        2.634722
FIRE:   12 14:28:12     -471.188751        3.738693
FIRE:   13 14:28:12     -472.559479        2.326335
FIRE:   14 14:28:13     -473.492310        1.963220
FIRE:   15 14:28:13     -474.378784        1.661412
FIRE:   16 14:28:13     -475.060669        1.109579
FIRE:   17 14:28:14     -475.463623        0.740621
FIRE:   18 14:28:14     -475.653748        0.911236
FIRE:   19 14:28:15     -475.746368        0.966025
FIRE:   20 14:28:15     -475.896606        0.808765
FIRE:   21 14:28:15     -476.057068        0.755990
FIRE:   22 14:28:16     -476.195221        0.339892
FIRE:   23 14:28:16     -476.189880        0.416977
FIRE:   24 14:28:16     -476.197601        0.329816
FIRE:   25 14:28:17     -476.208099        0.177463
FIRE:   26 14:28:17     -476.215942        0.141557
FIRE:   27 14:28:17     -476.220367        0.188163
FIRE:   28 14:28:18     -476.224579        0.196894
FIRE:   29 14:28:18     -476.229767        0.168517
FIRE:   30 14:28:19     -476.233551        0.096681
      Step     Time          Energy          fmax
FIRE:    0 14:28:19     -460.122803        2.151718
FIRE:    1 14:28:20     -460.474670        2.183332
FIRE:    2 14:28:20     -461.120819        2.375672
FIRE:    3 14:28:20     -462.082855        2.727682
FIRE:    4 14:28:21     -463.162750        2.388759
FIRE:    5 14:28:21     -464.055115        1.982294
FIRE:    6 14:28:22     -464.871704        1.617159
FIRE:    7 14:28:22     -465.660645        1.557667
FIRE:    8 14:28:22     -466.554626        2.000168
FIRE:    9 14:28:23     -467.670563        2.372270
FIRE:   10 14:28:23     -468.910522        2.528668
FIRE:   11 14:28:24     -470.036316        2.634718
FIRE:   12 14:28:24     -471.188751        3.738681
FIRE:   13 14:28:25     -472.559479        2.326333
FIRE:   14 14:28:25     -473.492340        1.963220
FIRE:   15 14:28:25     -474.378754        1.661413
FIRE:   16 14:28:26     -475.060669        1.109571
FIRE:   17 14:28:26     -475.463623        0.740619
FIRE:   18 14:28:27     -475.653748        0.911240
FIRE:   19 14:28:27     -475.746368        0.966030
FIRE:   20 14:28:27     -475.896606        0.808768
FIRE:   21 14:28:28     -476.057037        0.756006
FIRE:   22 14:28:28     -476.195251        0.339911
FIRE:   23 14:28:28     -476.189850        0.416974
FIRE:   24 14:28:29     -476.197601        0.329791
FIRE:   25 14:28:29     -476.208069        0.177457
FIRE:   26 14:28:29     -476.215912        0.141560
FIRE:   27 14:28:30     -476.220367        0.188139
FIRE:   28 14:28:30     -476.224579        0.196884
FIRE:   29 14:28:31     -476.229736        0.168515
FIRE:   30 14:28:31     -476.233582        0.096690
      Step     Time          Energy          fmax
FIRE:    0 14:28:32     -460.122803        2.151718
FIRE:    1 14:28:32     -460.474670        2.183332
FIRE:    2 14:28:33     -461.120819        2.375672
FIRE:    3 14:28:33     -462.082886        2.727688
FIRE:    4 14:28:33     -463.162750        2.388763
FIRE:    5 14:28:34     -464.055145        1.982297
FIRE:    6 14:28:34     -464.871704        1.617159
FIRE:    7 14:28:34     -465.660614        1.557670
FIRE:    8 14:28:35     -466.554626        2.000169
FIRE:    9 14:28:35     -467.670563        2.372267
FIRE:   10 14:28:35     -468.910492        2.528668
FIRE:   11 14:28:36     -470.036285        2.634719
FIRE:   12 14:28:36     -471.188751        3.738668
FIRE:   13 14:28:37     -472.559479        2.326334
FIRE:   14 14:28:37     -473.492340        1.963222
FIRE:   15 14:28:38     -474.378754        1.661415
FIRE:   16 14:28:38     -475.060669        1.109573
FIRE:   17 14:28:38     -475.463623        0.740619
FIRE:   18 14:28:39     -475.653748        0.911237
FIRE:   19 14:28:39     -475.746399        0.966031
FIRE:   20 14:28:40     -475.896606        0.808766
FIRE:   21 14:28:40     -476.057068        0.756006
FIRE:   22 14:28:40     -476.195251        0.339944
FIRE:   23 14:28:41     -476.189880        0.416980
FIRE:   24 14:28:41     -476.197601        0.329819
FIRE:   25 14:28:41     -476.208099        0.177464
FIRE:   26 14:28:42     -476.215912        0.141557
FIRE:   27 14:28:42     -476.220367        0.188182
FIRE:   28 14:28:43     -476.224579        0.196885
FIRE:   29 14:28:43     -476.229736        0.168509
FIRE:   30 14:28:43     -476.233551        0.096680
      Step     Time          Energy          fmax
FIRE:    0 14:28:44     -460.122803        2.151718
FIRE:    1 14:28:44     -460.474670        2.183332
FIRE:    2 14:28:45     -461.120819        2.375672
FIRE:    3 14:28:45     -462.082916        2.727680
FIRE:    4 14:28:46     -463.162750        2.388762
FIRE:    5 14:28:46     -464.055115        1.982294
FIRE:    6 14:28:46     -464.871704        1.617162
FIRE:    7 14:28:47     -465.660645        1.557667
FIRE:    8 14:28:47     -466.554657        2.000173
FIRE:    9 14:28:48     -467.670563        2.372268
FIRE:   10 14:28:48     -468.910522        2.528669
FIRE:   11 14:28:49     -470.036316        2.634722
FIRE:   12 14:28:49     -471.188721        3.738690
FIRE:   13 14:28:49     -472.559479        2.326332
FIRE:   14 14:28:50     -473.492310        1.963219
FIRE:   15 14:28:50     -474.378754        1.661411
FIRE:   16 14:28:50     -475.060699        1.109578
FIRE:   17 14:28:51     -475.463623        0.740618
FIRE:   18 14:28:51     -475.653748        0.911249
FIRE:   19 14:28:52     -475.746399        0.966033
FIRE:   20 14:28:52     -475.896606        0.808769
FIRE:   21 14:28:52     -476.057068        0.755987
FIRE:   22 14:28:53     -476.195251        0.339886
FIRE:   23 14:28:53     -476.189850        0.416972
FIRE:   24 14:28:54     -476.197601        0.329831
FIRE:   25 14:28:54     -476.208069        0.177487
FIRE:   26 14:28:55     -476.215942        0.141557
FIRE:   27 14:28:55     -476.220367        0.188143
FIRE:   28 14:28:55     -476.224579        0.196883
FIRE:   29 14:28:56     -476.229736        0.168509
FIRE:   30 14:28:56     -476.233551        0.096667
      Step     Time          Energy          fmax
FIRE:    0 14:28:58     -529.115906        1.181174
FIRE:    1 14:28:58     -529.272705        1.191521
FIRE:    2 14:28:58     -529.575684        1.204494
FIRE:    3 14:28:59     -530.003723        1.203186
FIRE:    4 14:28:59     -530.524170        1.151368
FIRE:    5 14:29:00     -531.071411        0.962812
FIRE:    6 14:29:00     -531.507202        0.582554
FIRE:    7 14:29:00     -531.762451        0.507903
FIRE:    8 14:29:01     -531.874329        0.745002
FIRE:    9 14:29:01     -531.896057        0.725922
FIRE:   10 14:29:01     -531.936890        0.688522
FIRE:   11 14:29:02     -531.992249        0.634229
FIRE:   12 14:29:02     -532.056030        0.565045
FIRE:   13 14:29:03     -532.121704        0.483644
FIRE:   14 14:29:03     -532.183472        0.393760
FIRE:   15 14:29:03     -532.237488        0.300869
FIRE:   16 14:29:04     -532.286987        0.400621
FIRE:   17 14:29:04     -532.332031        0.511835
FIRE:   18 14:29:05     -532.377563        0.592662
FIRE:   19 14:29:05     -532.430847        0.624201
FIRE:   20 14:29:05     -532.498169        0.591556
FIRE:   21 14:29:06     -532.580627        0.483485
FIRE:   22 14:29:06     -532.664062        0.266160
FIRE:   23 14:29:07     -532.739502        0.286706
FIRE:   24 14:29:07     -532.803772        0.352337
FIRE:   25 14:29:07     -532.879456        0.387003
FIRE:   26 14:29:08     -532.971130        0.338104
FIRE:   27 14:29:08     -533.024902        0.417883
FIRE:   28 14:29:09     -533.033264        0.353850
FIRE:   29 14:29:09     -533.046265        0.237651
FIRE:   30 14:29:09     -533.058960        0.150738
      Step     Time          Energy          fmax
FIRE:    0 14:29:10     -529.115906        1.181174
FIRE:    1 14:29:11     -529.272705        1.191521
FIRE:    2 14:29:11     -529.575684        1.204494
FIRE:    3 14:29:11     -530.003723        1.203186
FIRE:    4 14:29:12     -530.524170        1.151368
FIRE:    5 14:29:12     -531.071411        0.962812
FIRE:    6 14:29:13     -531.507202        0.582554
FIRE:    7 14:29:13     -531.762451        0.507903
