No,Simulated Composition,FileName,PASSED_SCREENING,data_type,A-site(atom+number),A-site(total_atom),A-site(atom),A-site(number),A'-site(atom+number),A'-site(atom),A'-site(number),A''-site(atom+number),Bandgap_by_DFT,Energy_Raw_eV_by_DFT,Energy_Corrected_eV_by_DFT,Energy_per_atom_eV,Magnetic_by_DFT,Energy_above_convex_hull_Anodic_Conditions_eV_atom,Energy_above_convex_hull_Cathodic_Conditions_eV_atom,Energy_above_convex_hull_CO2_Conditions_eV_atom,Bandgap_by_DFT_w_noise,Zscore_Transformed,Zscore_Transformed_noised,Log_Transformed,Log_Transformed_noised,YeoJohnson_Transformed,YeoJohnson_Transformed_noised,rint_norm,rint_norm_noised,Energy_above_convex_hull_Cathodic_Conditions_eV_atom_noised,Energy_above_convex_hull_CO2_Conditions_eV_atom_noised,Energy_above_convex_hull_Anodic_Conditions_eV_atom_noised,Bandgap_by_DFT_noised
346,Ba2_Mg6_Fe8_O24,Ba2Mg6Fe8O24.vasp,NOT,test,Ba2,8,Ba,2,Mg6,Mg,6,,0.031,-242.782453,-277.318453,-6.932961325,32,1.258878478,0.673943939,0.794181567,0.030936236,-0.772558654,-0.772393724,-3.194183212,-3.193911843,0.030060998,0.030103075,-0.653064573,-0.653614937,0.674016016,0.7946927267211134,1.258806051047456,0.031100420257250048
3741,Sr8_Ga2_Fe6_O24,Sr8Ga2Fe6O24.vasp,NOT,test,Sr8,8,Sr,8,,,0,,0.912,-248.111195,-278.135195,-6.953379875,4,0.219422797,0.377780632,0.355810576,0.9115931460315568,-0.01596401,-0.016439421,-0.081210055,-0.080697778,0.4749090586403662,0.4749572091302692,0.3229179406701061,0.3225727311154194,0.377836165,0.3565069149797558,0.2194468082007483,0.9119692157131941
4338,Sr8_Zr7_Mn1_O24,Sr8Zr7Mn1O24.vasp,NOT,test,Sr8,8,Sr,8,,,0,,3.169,-324.96787,-343.12387,-8.57809675,-3,0,0,0.026127604,3.169310916798016,1.9223266940168189,1.922731966,1.1565666819286655,1.155998374377045,0.7538634871713064,0.7538800102524714,1.4589147950343722,1.4580365902620458,-1.36E-05,0.026024274,-4.92E-05,3.1689548405184755
712,Ba2_Mg6_Nb2_V6_O24,Ba2Mg6Nb2V6O24.vasp,NOT,test,Ba2,8,Ba,2,Mg6,Mg,6,,1.37,-288.049599,-314.737599,-7.868439975,8,0.586728307,0.79893103,0.79893103,1.369036498771154,0.3773621494393854,0.3766403912004148,0.3220834991691134,0.3229516929045239,0.5748394449218946,0.5748983441460217,0.5645195553903374,0.5647030857696836,0.7989225504914995,0.7989181017206304,0.5866643528932476,1.3699414056050758
3206,Sr4_Ba4_Al4_Ce4_O24,Sr4Ba4Al4Ce4O24.vasp,NOT,test,Sr4,8,Sr,4,Ba4,Ba,4,,2.167,-284.466217,-300.954217,-7.523855425,3.9998,0.634436616,0.404436616,0.70266046,2.166782634166694,1.0618183706890874,1.061228262140471,0.7779477822524102,0.7777044658969507,0.6794307529321661,0.6795018299430564,0.9887761038028018,0.9888127612354848,0.4044136718985667,0.7022898839511035,0.634419514,2.1670553857460115
3762,Sr8_Ti2_Nb6_O24,Sr8Ti2Nb6O24.vasp,NOT,test,Sr8,8,Sr,8,,,0,,0.636,-322.622872,-339.110872,-8.4777718,4,0.244394238,0.414058489,0.387593442,0.6354469217090757,-0.252990255,-0.25350862,-0.436955775,-0.436799565,0.3874287895539841,0.3872390626157546,0.1949682308759253,0.1949594835575033,0.4141294417491197,0.3872722669178519,0.244343194,0.6359579879332096
4509,Ba8_Ru2_Zr6_O24,Ba8Ru2Zr6O24.vasp,NOT,test,Ba8,8,Ba,8,,,0,,1.613,-319.619897,-336.107897,-8.402697425,4,0.073613867,0,0.073541097,1.6135286845379957,0.5860482997074877,0.5858540023044768,0.4842762885324541,0.4849710821416915,0.6135422125956554,0.613501436,0.6783421928541946,0.6774815001348153,2.905071072518e-05,0.073535948,0.073581035,1.613120858018109
4321,Sr8_Mn7_Ce1_O24,Sr8Mn7Ce1O24.vasp,NOT,test,Sr8,8,Sr,8,,,0,,0.249,-275.77987,-303.94387,-7.59859675,-3.0827,0.595115676,0.261237613,0.389479152,0.2480507218166618,-0.585342272,-0.585711098,-1.350927217,-1.351544925,0.1990374087726741,0.1991413908003847,-0.06800797,-0.068510004,0.2611802759609435,0.3897235258907396,0.5951516077800916,0.24899612477665561
3326,Ca8_Ti8_O24,Ca8Ti8O24.vasp,NOT,test,Ca8,8,Ca,8,,,0,,2.634,-322.52362,-339.01162,-8.4752905,0,0.074479099,0.074479099,0.074479099,2.6335712493292625,1.4628736471302557,1.463087604190695,0.9722929219894396,0.9729481349629512,0.7192671000679143,0.7193206254858231,1.260394429020114,1.260483954099004,0.074503268,0.074663835,0.074420912,2.6339561480935116
11,Ba7_Bi1_Fe8_O24,Ba7Bi1Fe8O24.vasp,NOT,test,Ba7,8,Ba,7,Bi1,Bi,1,,0.075,-250.845581,-285.381581,-7.134539525,35.3244,0.764475293,0.24430635,0.615962499,0.075420956,-0.734771861,-0.734886603,-2.465104022,-2.465963841,0.069729801,0.069827524,-0.374464604,-0.375531073,0.2442805493759171,0.6164522641794374,0.7645218373787952,0.074923869
1684,Ba4_Sr4_Cu8_O24,Ba4Sr4Cu8O24.vasp,NOT,test,Ba4,8,Ba,4,Sr4,Sr,4,,0.03,-214.293803,-230.781803,-5.769545075,-3.7077,2.065502034,0.692245897,1.014976603,0.029422137,-0.773417445,-0.773254091,-3.218875825,-3.219567279,0.029119743,0.029111919,-0.66232805,-0.66098458,0.6922819060300364,1.0151491711484324,2.0654596224106414,0.029881629993442703
2117,Sr4_Ba4_Y2_Ni6_O24,Sr4Ba4Y2Ni6O24.vasp,NOT,test,Sr4,8,Sr,4,Ba4,Ba,4,,1.323,-229.892436,-261.626436,-6.5406609,4,1.731499494,0.640298846,1.148997969,1.323082188847116,0.3369989845727152,0.337501247,0.2874320411965715,0.2872021081162213,0.5664118295929391,0.5665911513153061,0.5409232376253126,0.5392870379432051,0.6402830272040047,1.1490401849822078,1.7314556022973384,1.3230735409560042
4458,Sr8_Mg2_Ce6_O24,Sr8Mg2Ce6O24.vasp,NOT,test,Sr8,8,Sr,8,,,0,,0.001,-284.040835,-300.528835,-7.513220875,-4,0.641015329,0.411015329,0.778022342,0.001767125,-0.798322376,-0.79818187,-4.509860006,-4.510172739,0.000998993,0.001107826,-2.032522516,-2.032382694,0.4109886587588121,0.7783658859830485,0.6409880255649987,0.000976321
1835,Pr4_Gd4_Ga8_O24,Pr4Gd4Ga8O24.vasp,NOT,test,Pr4,8,Pr,4,Gd4,Gd,4,,3.609,-322.724218,-339.212218,-8.48030545,28,1.71619427,2.864405087,2.864405087,3.608573938724686,2.3001946204281976,2.3004585911148827,1.2861977445816053,1.2859993876039637,0.7762570553711265,0.7763741285417896,1.7058880896732505,1.704495397357087,2.864413936189218,2.8642507032942124,1.7161675056460188,3.6092354845731918
794,Ba6_Be2_Nb6_Sb2_O24,Ba6Be2Nb6Sb2O24.vasp,NOT,test,Ba6,8,Ba,6,Be2,Be,2,,0.807,-304.673297,-321.161297,-8.029032425,0,0.523746657,0.935359287,0.948978697,0.8069688182277235,-0.106137038,-0.105695381,-0.202116184,-0.201178741,0.4448013492673188,0.4447846211787609,0.2744288820933603,0.2748225148294055,0.9352999308128616,0.9496288114856306,0.5237258043042832,0.8068498096682102
3364,Sr8_Co8_O24,Sr8Co8O24.vasp,NOT,test,Sr8,8,Sr,8,,,0,,0.026,-238.71597,-268.30797,-6.70769925,0,1.239784705,0.208208471,0.509881402,0.024814015,-0.776852608,-0.777660523,-3.324236341,-3.32455771,0.025336239,0.025259647,-0.698608167,-0.69890047,0.208259708,0.5104019988852104,1.2398085855964778,0.025991945
4650,Sr8_Al4_Ce4_O24,Sr8Al4Ce4O24.vasp,NOT,test,Sr8,8,Sr,8,,,0,,2.225,-284.037877,-300.525877,-7.513146925,4,0.634425572,0.404425572,0.693023769,2.2250752774148497,1.111628233716042,1.1116097342408862,0.8042412280655321,0.8048763620980679,0.6850106641614561,0.6849212242703188,1.047854806135113,1.0483821436648637,0.4043929701361241,0.6936958015159458,0.6343751228670091,2.224887061
2803,Ba4_Sr4_Zr2_Fe6_O24,Ba4Sr4Zr2Fe6O24.vasp,NOT,test,Ba4,8,Ba,4,Sr4,Sr,4,,0.037,-271.239529,-301.263529,-7.531588225,26.2397,0.61918062,0.206638125,0.512058292,0.036769684,-0.767405909,-0.76726914,-3.057607677,-3.05659528,0.035670115,0.035623782,-0.59160609,-0.591045098,0.2066484555480809,0.5120178856673664,0.6191741714723784,0.036950874489035536
2675,Y4_Ba4_Ni7_Ce1_O24,Y4Ba4Ni7Ce1O24.vasp,NOT,test,Y4,8,Y,4,Ba4,Ba,4,,0.003,-252.271828,-286.546828,-7.1636707,4,0.569938121,0.412260254,0.919828084,0.001686531,-0.796604795,-0.796722312,-4.342805922,-4.343132962,0.002990959,0.002975446,-1.569543425,-1.570717957,0.4122569278504766,0.9193319461947138,0.5699049220339453,0.00299499
95,Ba7_Ca1_Nb7_Mn1_O24,Ba7Ca1Nb7Mn1O24.vasp,NOT,test,Ba7,8,Ba,7,Ca1,Ca,1,,0.006,-318.682778,-336.838778,-8.42096945,0.5438,0.391663242,0.698258863,0.723673302,0.006434813,-0.794028422,-0.79437613,-4.135166557,-4.134373376,0.005963945,0.005973982,-1.251014481,-1.25126162,0.6982994176664151,0.7237634753264613,0.3917007938543836,0.005762654
3757,Sr8_Sc2_Ni6_O24,Sr8Sc2Ni6O24.vasp,NOT,test,Sr8,8,Sr,8,,,0,,0.107,-231.21887,-262.95287,-6.57382175,20,0.810476176,0.126167574,0.347961752,0.1075491012602759,-0.707290558,-0.707099032,-2.145581344,-2.145268398,0.096584707,0.096590485,-0.284404564,-0.283841384,0.1262022321201719,0.3480235151760329,0.8104968184476682,0.10702364027207167
130,Sr7_Ca1_V7_Cr1_O24,Sr7Ca1V7Cr1O24.vasp,NOT,test,Sr7,8,Sr,7,Ca1,Ca,1,,0.856,-290.475278,-320.862278,-8.02155695,9,0.193718538,0.426184745,0.413558071,0.8567973685020287,-0.064056292,-0.064460615,-0.14387037,-0.144606415,0.4592787490674865,0.4593666010064934,0.2927392655559419,0.2920803554657066,0.426190496,0.4136275650368121,0.1937508724760628,0.856051428
2892,La4_Sr4_Fe2_Ce6_O24,La4Sr4Fe2Ce6O24.vasp,NOT,test,La4,8,La,4,Sr4,Sr,4,,1.62,-312.160437,-333.160437,-8.329010925,-4,0.346223286,0.460250797,0.670061758,1.620812356568201,0.5920598349003962,0.5914288730371405,0.488580015,0.4887673271694753,0.614549948,0.6145127420159812,0.6823728964786444,0.6828120305816575,0.4602286625848023,0.6696336441049564,0.3463154173198862,1.6200799438475961
2372,Pr4_Ca4_Mn4_Ni4_O24,Pr4Ca4Mn4Ni4O24.vasp,NOT,test,Pr4,8,Pr,4,Ca4,Ca,4,,1.811,-266.778455,-300.102455,-7.502561375,24,0.986020659,0.420485923,0.49383453,1.8106756691136523,0.7560888665926082,0.7560409019134109,0.5993858007454709,0.5988637140880013,0.6400959894784447,0.6402024178919791,0.7871157356988671,0.7867364488672002,0.420499578,0.4937328406362055,0.9859782043987072,1.8110524840486357
4045,Pr8_Mg4_V4_O24,Pr8Mg4V4O24.vasp,NOT,test,Pr8,8,Pr,8,,,0,,2.35,-307.342435,-330.630435,-8.265760875,-4,0.069258488,0.276998157,0.276998157,2.3494034497637046,1.2189770764465475,1.2191786369012731,0.8586616190375187,0.8597757675266484,0.6963746031458415,0.6963394233939222,1.1287966469278117,1.1295159026518644,0.2770419282326554,0.2770574608612534,0.069231998,2.349943258132905
4093,Sr8_Nb4_Ru4_O24,Sr8Nb4Ru4O24.vasp,NOT,test,Sr8,8,Sr,8,,,0,,0.126,-304.621904,-321.109904,-8.0277476,-4,0.351989986,0.244212188,0.31052512,0.1253078126919291,-0.690973533,-0.69063556,-1.995100393,-1.996028935,0.1118022648589622,0.1118131125321239,-0.243013555,-0.242908141,0.2441923945727457,0.310613946,0.3520683243885488,0.12599412145121872
3333,Gd8_V8_O24,Gd8V8O24.vasp,NOT,test,Gd8,8,Gd,8,,,0,,0.567,-367.08401,-397.17201,-9.92930025,0,2.310414798,3.099469047,3.099469047,0.566376786,-0.312246816,-0.312555487,-0.549913012,-0.549457457,0.3607042987451856,0.3605947566592167,0.1538378180170829,0.1544233894277326,3.0994271358023178,3.098943295029838,2.310474889790048,0.5672222124654325
4174,Ba8_Zr6_Nb1_Fe1_O24,Ba8Zr6Nb1Fe1O24.vasp,NOT,test,Ba8,8,Ba,8,,,0,,2.431,-324.467283,-343.211283,-8.580282075,5,0,0,0.032524778,2.430928491430488,1.288539126535915,1.2888055496291109,0.8924077914108229,0.8920631647461431,0.7032930608345732,0.7034062177153799,1.1700689848499537,1.1697450497057742,-3.43E-05,0.032677786,-4.85E-05,2.4310616477858575
3229,Sr4_Ca4_Ce4_P4_O24,Sr4Ca4Ce4P4O24.vasp,NOT,test,Sr4,8,Sr,4,Ca4,Ca,4,,0.905,-285.844962,-302.332962,-7.55832405,-4,1.094487979,1.322721312,1.365792848,0.905709508,-0.021975546,-0.021703378,-0.088831214,-0.088774613,0.4730059016298513,0.4729766123671532,0.3206727092569482,0.322870236,1.3227214608248803,1.3660118721122416,1.0944527427759445,0.9050671512570423
4626,Ca8_Ni4_Ce4_O24,Ca8Ni4Ce4O24.vasp,NOT,test,Ca8,8,Ca,8,,,0,,1.61,-259.53101,-286.18301,-7.15457525,0,1.247992217,0.632525119,0.830822979,1.6102021018369876,0.5834719274819556,0.5827338344553638,0.4824261492442928,0.481845564,0.6131086586412808,0.6131091575486387,0.6770010735424659,0.6773983819303677,0.6325458116358604,0.8307154477106286,1.2480241470602598,1.6100027522771634
2996,Sr4_Mg4_Zr2_Nb6_O24,Sr4Mg4Zr2Nb6O24.vasp,NOT,test,Sr4,8,Sr,4,Mg4,Mg,4,,0.041,-316.147275,-332.635275,-8.315881875,5.8312,0.612766135,0.957766135,0.957766135,0.041973599,-0.763970746,-0.763557361,-2.975929646,-2.976074825,0.039373335,0.039388034,-0.560149574,-0.560516177,0.9577755370136216,0.9575258259642582,0.6128794150791386,0.041139125
2264,Y4_Sr4_Mn6_Co2_O24,Y4Sr4Mn6Co2O24.vasp,NOT,test,Y4,8,Y,4,Sr4,Sr,4,,0.114,-295.254324,-325.026324,-8.1256581,26,0.531401659,0.152988774,0.263353387,0.113657265,-0.701279022,-0.700851997,-2.087473713,-2.087327661,0.1022520254614578,0.1023127585301715,-0.268898678,-0.268604544,0.1529490606513282,0.2631436571690267,0.5313928630193151,0.11378832690411106
1901,Sr4_La4_Sc8_O24,Sr4La4Sc8O24.vasp,NOT,test,Sr4,8,Sr,4,La4,La,4,,4.31,-321.672736,-338.160736,-8.4540184,3.9998,0.26495745,0.49495745,0.49495745,4.310558320074519,2.9022069304608715,2.9020690031988456,1.463255402256019,1.4635193137814155,0.8042171018990164,0.8040522230108501,2.295783137301968,2.2968820031062736,0.4949871854896593,0.4940944816259713,0.2648969715741806,4.309989923327137
4310,Sr8_Ce7_Sn1_O24,Sr8Ce7Sn1O24.vasp,NOT,test,Sr8,8,Sr,8,,,0,,2.199,-300.345767,-316.833767,-7.920844175,0,0.062771888,0.062771888,0.396488493,2.198787512903396,1.0892996744280967,1.089766589501992,0.7925399244379799,0.7923039388386869,0.6825345347368593,0.6825415939341568,1.016977016433437,1.0167288687644638,0.06268954,0.3964206859310255,0.062746187,2.199185595510412
815,Ba6_Sr2_Nb6_Cr2_O24,Ba6Sr2Nb6Cr2O24.vasp,NOT,test,Ba6,8,Ba,6,Sr2,Sr,2,,0.067,-316.789922,-337.275922,-8.43189805,2.0011,0.224086178,0.479942759,0.494490059,0.066340433,-0.741642187,-0.742127391,-2.563949857,-2.563984198,0.062762459,0.06287405,-0.409574921,-0.409520325,0.4799650886861063,0.4945660993710887,0.224154496,0.067214334
3231,Sr4_Ca4_Ce4_Sn4_O24,Sr4Ca4Ce4Sn4O24.vasp,NOT,test,Sr4,8,Sr,4,Ca4,Ca,4,,2.213,-280.865658,-297.353658,-7.43384145,0,0.158961535,0.158961535,0.311747714,2.212441241987704,1.1013227448139136,1.1011186880527228,0.7988576349820594,0.7993841149972319,0.6838728524501254,0.6839265474356734,1.0359319447259057,1.0375473293468689,0.1589736211423403,0.3118769791473891,0.1589850424883589,2.2130444131947606
1933,Sr4_Y4_Ti8_O24,Sr4Y4Ti8O24.vasp,NOT,test,Sr4,8,Sr,4,Y4,Y,4,,0.009,-339.225582,-355.713582,-8.89283955,0.6034,0.581332285,0.811332285,0.858619783,0.009423772,-0.79145205,-0.790975677,-3.9633163,-3.962589018,0.00891912,0.009023902,-1.106894931,-1.106112859,0.8113710632087525,0.8587562802887665,0.5813527618048839,0.008887359
3999,La8_Mg4_Co4_O24,La8Mg4Co4O24.vasp,NOT,test,La8,8,La,8,,,0,,1.483,-286.960884,-310.000884,-7.7500221,4,0.590420945,0.066363112,0.171592928,1.4831813024274316,0.4744055032677622,0.474298095,0.4007875185570534,0.3997763894372485,0.5937864356388597,0.5937912352700683,0.6120479097493897,0.611627268,0.066423789,0.171546468,0.590369216,1.482892838
3892,Sr8_Nb6_V2_O24,Sr8Nb6V2O24.vasp,NOT,test,Sr8,8,Sr,8,,,0,,0.006,-317.26997,-337.15797,-8.42894925,-4,0.204071883,0.643497497,0.626056384,0.005294976,-0.794028422,-0.79380579,-4.135166557,-4.136198602,0.005963945,0.006148064,-1.28434319,-1.283690387,0.6434912997326568,0.6266025652823952,0.2040703226314802,0.006019764
2913,Pr4_Ba4_Fe2_Zr6_O24,Pr4Ba4Fe2Zr6O24.vasp,NOT,test,Pr4,8,Pr,4,Ba4,Ba,4,,2.879,-329.759779,-350.759779,-8.768994475,6,0.171535412,0.270933698,0.341292122,2.8797626363608333,1.673277378882046,1.673261613606046,1.060910421484098,1.0616575340562031,0.7363037283266808,0.7363158207977908,1.350335604994514,1.3504061618434675,0.2709413414205445,0.3416329926490328,0.1716267069086255,2.8790500970623305
1866,Pr4_Y4_Mo8_O24,Pr4Y4Mo8O24.vasp,NOT,test,Pr4,8,Pr,4,Y4,Y,4,,3.245,-324.009615,-340.497615,-8.512440375,24,0.139920722,0.967234483,0.967234483,3.245553937682518,1.987594790396966,1.9877142421596696,1.1801922756605323,1.18021254,0.7580656971811629,0.7580509428277815,1.5003190071816292,1.5006427842883436,0.9672350599117298,0.9664035189017476,0.139909331,3.2449948757011056
1659,Ba4_La4_Ti8_O24,Ba4La4Ti8O24.vasp,NOT,test,Ba4,8,Ba,4,La4,La,4,,0.008,-334.647948,-351.135948,-8.7783987,0,0.324369389,0.554369389,0.593405002,0.008214467,-0.792310841,-0.792303491,-4.017383521,-4.016456384,0.007936031,0.007891812,-1.160609961,-1.160711587,0.5543623729273542,0.5933756926572974,0.3244544925785155,0.007981922
517,Ba6_Mg2_Nb8_O24,Ba6Mg2Nb8O24.vasp,NOT,test,Ba6,8,Ba,6,Mg2,Mg,2,,0.02,-318.956493,-335.444493,-8.386112325,0.4284,0.536648544,0.996648544,0.998611422,0.0201005,-0.782005352,-0.782185256,-3.506557897,-3.506748574,0.01960492,0.01965384,-0.791482377,-0.790567843,0.9966292382075148,0.9982679552202962,0.5366526401750803,0.019934851523864778
3594,Sr8_V7_Cr1_O24,Sr8V7Cr1O24.vasp,NOT,test,Sr8,8,Sr,8,,,0,,0.979,-290.282373,-320.669373,-8.016734325,9,0.182367536,0.421168665,0.407936141,0.9790133883791832,0.041574969,0.041647125,-0.011060947,-0.009866815,0.4924388276124804,0.4923094034489669,0.3528264090388552,0.3523122997854824,0.4211267836812498,0.4081071698737106,0.1824839192312859,0.978969212
1858,Pr4_Sm4_Co8_O24,Pr4Sm4Co8O24.vasp,NOT,test,Pr4,8,Pr,4,Sm4,Sm,4,,0.04,-285.337215,-314.929215,-7.873230375,20,0.382270712,0.295340097,0.295340097,0.040268234,-0.764829537,-0.765928721,-2.995732274,-2.995980043,0.03845022,0.038308197,-0.570154002,-0.570799467,0.2954005080320907,0.2952723958658225,0.3822445935265417,0.039883076
2646,Pr4_Ca4_Zr7_Co1_O24,Pr4Ca4Zr7Co1O24.vasp,NOT,test,Pr4,8,Pr,4,Ca4,Ca,4,,0.006,-336.86811,-354.99411,-8.87485275,-0.0099,0.238463397,0.330147276,0.369961989,0.006950452,-0.794028422,-0.793892638,-4.135166557,-4.135007497,0.005963945,0.006040339,-1.28070392,-1.281735079,0.3301431487400696,0.3697889032408442,0.2384015054778046,0.005908609
2244,Sr4_Ca4_Nb6_P2_O24,Sr4Ca4Nb6P2O24.vasp,NOT,test,Sr4,8,Sr,4,Ca4,Ca,4,,0.011,-309.047991,-325.535991,-8.138399775,0.0354,0.774889889,1.232681556,1.222074477,0.011175939,-0.789734469,-0.789050261,-3.863232841,-3.863816747,0.010879419,0.011014157,-1.011628056,-1.012871995,1.232688727168041,1.2221172168013834,0.7748577581441848,0.010982419625005105
1278,Cs2_Sr6_Ce6_Mn2_O24,Cs2Sr6Ce6Mn2O24.vasp,NOT,test,Cs2,8,Cs,2,Sr6,Sr,6,,0.029,-285.446408,-305.270408,-7.6317602,6.0038,0.611100043,0.404478788,0.683522355,0.029054586,-0.774276235,-0.774720217,-3.244193633,-3.244850285,0.028176646,0.028108519,-0.670981025,-0.670955537,0.4045251008235643,0.684041647,0.611152806,0.028962868829343055
2337,Ca4_Be4_Nb4_Sb4_O24,Ca4Be4Nb4Sb4O24.vasp,NOT,test,Ca4,8,Ca,4,Be4,Be,4,,2.947,-292.368515,-308.856515,-7.721412875,0,0.344528032,0.668699356,0.668699356,2.947123716122395,1.7316751493274412,1.7317909432564371,1.084175241,1.083808768011748,0.7406545476380525,0.7407124006970174,1.385657262206566,1.3855560286920223,0.6687616054076142,0.669203027,0.3444943202187166,2.9470261776737225
951,Sr6_La2_Sc2_V6_O24,Sr6La2Sc2V6O24.vasp,NOT,test,Sr6,8,Sr,6,La2,La,2,,1.502,-305.53175,-332.21975,-8.30549375,6,0.159214168,0.468493118,0.442028071,1.5021707212785225,0.490722527,0.4904328050014521,0.4134332777573413,0.4129651734859234,0.5968028949349431,0.5969396620570555,0.6243068121918207,0.625835891,0.4685382845173335,0.4419714315284491,0.15924177,1.5022226533207805
3483,La8_Sc7_Co1_O24,La8Sc7Co1O24.vasp,NOT,test,La8,8,La,8,,,0,,3.836,-341.581568,-359.707568,-8.9926892,4,0.15683056,0.078850146,0.114088081,3.8365711569137897,2.495140118826795,2.49467995,1.3470336471665878,1.3463512246182694,0.7862054026589591,0.786319644,1.8842108087283465,1.884198784387394,0.078888793,0.1142407429802882,0.1567930983825697,3.8357330297742673
3045,Ba4_Be4_Nb4_Ce4_O24,Ba4Be4Nb4Ce4O24.vasp,NOT,test,Ba4,8,Ba,4,Be4,Be,4,,0.004,-316.271301,-332.759301,-8.318982525,3.9996,0.640793094,0.870793094,0.884412504,0.003718827,-0.795746004,-0.796215757,-4.268697949,-4.268913364,0.003983944,0.003811549,-1.434629414,-1.434936809,0.8706846244866057,0.8844894986534751,0.6408112291040803,0.003987225
3069,Ba4_La4_Ce4_Cr4_O24,Ba4La4Ce4Cr4O24.vasp,NOT,test,Ba4,8,Ba,4,La4,La,4,,1.492,-313.639898,-338.123898,-8.45309745,8,0.383517851,0.502402295,0.587804297,1.4917306463075155,0.4821346199443585,0.4826968972600418,0.406797553,0.4072910251932348,0.5952210618405931,0.5952279663906044,0.6184883799006731,0.6183886652520911,0.5023918644460508,0.5877501214888573,0.3835730100609472,1.4921954387702285
1121,Ba2_Sr6_Ni1_Ce7_O24,Ba2Sr6Ni1Ce7O24.vasp,NOT,test,Ba2,8,Ba,2,Sr6,Sr,6,,0.036,-294.088055,-313.117055,-7.827926375,0.104,0.367350867,0.213484092,0.590882576,0.035589281,-0.7682647,-0.7682686,-3.079113882,-3.078805644,0.034739808,0.034909745,-0.604352685,-0.604328322,0.213440517,0.5907928850546957,0.3673599016953326,0.035893151
4191,Ba8_Ce7_Ta1_O24,Ba8Ce7Ta1O24.vasp,NOT,test,Ba8,8,Ba,8,,,0,,0.15,-313.535937,-330.023937,-8.250598425,1,0.044572562,0.102072562,0.451871195,0.1498999072431372,-0.670362556,-0.670500056,-1.832581464,-1.833257081,0.130300379,0.1303145924502834,-0.212381416,-0.211837384,0.1020440337208775,0.4512873553964633,0.044570797,0.14988656600479927
2598,La4_Ba4_Co7_Zr1_O24,La4Ba4Co7Zr1O24.vasp,NOT,test,La4,8,La,4,Ba4,Ba,4,,0.087,-273.770298,-301.724298,-7.54310745,19,0.893589733,0.240033564,0.398745905,0.087120617,-0.724466372,-0.724244967,-2.3330443,-2.334477812,0.079987085,0.079909429,-0.334732452,-0.335722651,0.2400624434659189,0.3988644417226581,0.8935145441396002,0.087155753
2205,La4_Ca4_Ni6_Co2_O24,La4Ca4Ni6Co2O24.vasp,NOT,test,La4,8,La,4,Ca4,Ca,4,,0.003,-245.907256,-280.917256,-7.0229314,10,1.410535163,0.44207562,0.5812798,0.003732568,-0.796604795,-0.796090543,-4.342805922,-4.342763484,0.002990959,0.002929844,-1.50196353,-1.503172733,0.4420494814860032,0.5810000510770135,1.4105827208976638,0.002982204
420,Ca2_Y6_Ti8_O24,Ca2Y6Ti8O24.vasp,NOT,test,Ca2,8,Ca,2,Y6,Y,6,,0,-352.166409,-368.654409,-9.216360225,0.0368,0.422695797,0.767695797,0.767695797,0.000818259,-0.799181167,-0.799271052,-4.605170186,-4.604930692,0,-1.26E-05,-2.267014729,-2.266423085,0.7677157906089702,0.7678551472804869,0.4226849000048527,0.000128497
923,Pr6_Hf2_Zn2_Ni6_O24,Pr6Hf2Zn2Ni6O24.vasp,NOT,test,Pr6,8,Pr,6,Hf2,Hf,2,,0.006,-271.220654,-302.954654,-7.57386635,6,1.026736334,0.448535686,0.448535686,0.005417211,-0.794028422,-0.793633042,-4.135166557,-4.135996415,0.005963945,0.005893929,-1.272277597,-1.272036555,0.4486117175899585,0.4484754990968432,1.0267244490787009,0.005964372
3987,Ca8_Mn4_Co4_O24,Ca8Mn4Co4O24.vasp,NOT,test,Ca8,8,Ca,8,,,0,,0.042,-258.251023,-287.963023,-7.199075575,24,1.083781242,0.306528618,0.411211319,0.0423697,-0.763111956,-0.762372647,-2.95651156,-2.956692121,0.040294664,0.04030528,-0.549580923,-0.549281758,0.3065353775598629,0.4113101963164807,1.0837828074920306,0.041943649702408485
478,Sr2_Pr6_Fe8_O24,Sr2Pr6Fe8O24.vasp,NOT,test,Sr2,8,Sr,2,Pr6,Pr,6,,0.032,-286.413238,-320.949238,-8.02373095,34,0.370491167,0.188068867,0.269816016,0.032370458,-0.771699863,-0.771863379,-3.170085661,-3.171261408,0.031000414,0.030840704,-0.644512682,-0.646119731,0.1880243968722854,0.2693741370351332,0.3705162262037059,0.031912643437926484
2036,Ba4_Ca4_Mn2_Co6_O24,Ba4Ca4Mn2Co6O24.vasp,NOT,test,Ba4,8,Ba,4,Ca4,Ca,4,,0,-246.59844,-276.25044,-6.906261,24.0188,1.264486459,0.420347462,0.614770334,0.000572519,-0.799181167,-0.798914187,-4.605170186,-4.605306876,0,0.000108739,-2.274031952,-2.274757403,0.4203215580959846,0.6140743169371577,1.2645424797432443,-6.13E-05
3946,Ba8_Fe4_Rh4_O24,Ba8Fe4Rh4O24.vasp,NOT,test,Ba8,8,Ba,8,,,0,,1.301,-256.156948,-281.668948,-7.0417237,28,0.799590119,0.023349674,0.361505494,1.3016766240817228,0.3181055882521462,0.3173958019306861,0.2707902047815627,0.2716946615936941,0.562347789,0.5623081503949715,0.5304644924990637,0.5295680739338404,0.023335346,0.3615130804300285,0.7995397993391749,1.3010148629552096
